cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;1492;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;50;2
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;50th birthday celebration;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;A;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;A11;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;ABOUT THE GENERAL;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;AIR ACTIVITIES;45
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;ANIMALS;2
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;AREA OF MANAGEMENT;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;AVE MARIA;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;CULTURAL ECOSYSTEM SERVICES;5
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;CULTURE;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;Church;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;Commerce Facilities;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;Cultural Ecosystem Services;17
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;DAM;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;El clima;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;GENERALLIFE;1
-1;4786;LANDFORMS;78.91767655662349;0.7891767655662348;1.1298157434918192;HERITAGE AND CULTURE;713
