cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;50;2
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;50th birthday celebration;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;AIR ACTIVITIES;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;CULTURAL ECOSYSTEM SERVICES;4
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Church;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Cultural Ecosystem Services;9
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;HERITAGE AND CULTURE;297
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;HIKING;5
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;HIKING TRAIL;8
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;HUMAN;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Insect;31
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;LANDFORMS;1540
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Lighthouse;2
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;NOT VALID;11
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;RIBS HOUSE;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Restaurante;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Restaurante Panero;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Towns and villages;2
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;VEHICLE;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Vehicle;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Water Activities;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Water activities;1
-1;1923;LANDFORMS;80.08320332813312;0.8008320332813312;1.020403517132443;Waterfall;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;A;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;A11;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;AEROPUERTO GRANADA 4;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;AIAS;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;ALSABUS;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;ALSAC;1
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;LANDFORMS;15
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;VEHICLE;4
0;38;LANDFORMS;39.473684210526315;0.39473684210526316;2.2292676379182703;Vehicle;13
1;18;HERITAGE AND CULTURE;50.0;0.5;1.2516291673878228;HERITAGE AND CULTURE;9
1;18;HERITAGE AND CULTURE;50.0;0.5;1.2516291673878228;LANDFORMS;8
1;18;HERITAGE AND CULTURE;50.0;0.5;1.2516291673878228;NOT VALID;1
2;88;LANDFORMS;95.45454545454545;0.9545454545454546;0.3036412661875321;Insect;3
2;88;LANDFORMS;95.45454545454545;0.9545454545454546;0.3036412661875321;LANDFORMS;84
2;88;LANDFORMS;95.45454545454545;0.9545454545454546;0.3036412661875321;NOT VALID;1
3;13;LANDFORMS;92.3076923076923;0.9230769230769231;0.3912435636292556;Insect;1
3;13;LANDFORMS;92.3076923076923;0.9230769230769231;0.3912435636292556;LANDFORMS;12
