cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
0;26;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;26
1;12;HERITAGE AND CULTURE;58.333333333333336;0.5833333333333334;1.2806721295208872;COMMERCE FACILITIES;1
1;12;HERITAGE AND CULTURE;58.333333333333336;0.5833333333333334;1.2806721295208872;HERITAGE AND CULTURE;7
1;12;HERITAGE AND CULTURE;58.333333333333336;0.5833333333333334;1.2806721295208872;NOT VALID;4
2;5;ANIMALS;100.0;1.0;0.0;ANIMALS;5
3;12;ANIMALS;100.0;1.0;0.0;ANIMALS;12
4;32;VEHICLE;100.0;1.0;0.0;VEHICLE;32
5;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;HERITAGE AND CULTURE;5
5;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;NOT VALID;1
6;30;ANIMALS;100.0;1.0;0.0;ANIMALS;30
7;325;ANIMALS;99.07692307692308;0.9907692307692307;0.08412595482995024;ANIMALS;322
7;325;ANIMALS;99.07692307692308;0.9907692307692307;0.08412595482995024;VEGETATION AND HABITATS;2
7;325;ANIMALS;99.07692307692308;0.9907692307692307;0.08412595482995024;VEHICLE;1
8;5;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;5
9;57;ANIMALS;100.0;1.0;0.0;ANIMALS;57
10;22;VEHICLE;90.9090909090909;0.9090909090909091;0.5304060778306042;AIR ACTIVITIES;1
10;22;VEHICLE;90.9090909090909;0.9090909090909091;0.5304060778306042;NOT VALID;1
10;22;VEHICLE;90.9090909090909;0.9090909090909091;0.5304060778306042;VEHICLE;20
11;49;AIR ACTIVITIES;61.224489795918366;0.6122448979591837;1.2635523365997887;AIR ACTIVITIES;30
11;49;AIR ACTIVITIES;61.224489795918366;0.6122448979591837;1.2635523365997887;ANIMALS;1
11;49;AIR ACTIVITIES;61.224489795918366;0.6122448979591837;1.2635523365997887;NOT VALID;2
11;49;AIR ACTIVITIES;61.224489795918366;0.6122448979591837;1.2635523365997887;VEHICLE;16
12;19;ANIMALS;100.0;1.0;0.0;ANIMALS;19
13;10;ANIMALS;100.0;1.0;0.0;ANIMALS;10
14;7;NOT VALID;100.0;1.0;0.0;NOT VALID;7
15;49;ANIMALS;100.0;1.0;0.0;ANIMALS;49
16;66;HERITAGE AND CULTURE;90.9090909090909;0.9090909090909091;0.6138875172901032;ANIMALS;1
16;66;HERITAGE AND CULTURE;90.9090909090909;0.9090909090909091;0.6138875172901032;HERITAGE AND CULTURE;60
16;66;HERITAGE AND CULTURE;90.9090909090909;0.9090909090909091;0.6138875172901032;LANDFORMS;2
