;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
10;minmax;umap;15;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'cosine'};"[[11.995106   8.651715   8.947317   7.4180856  8.077262   2.750663
   8.20976    4.2690787  2.5056705  8.227945   2.818665   4.65746
   5.275476   4.9721093  4.0841093]
 [-2.1614347 10.703279   9.982735   6.9195065  5.881574   4.3120003
   9.120058   3.9464672  3.0709808  7.896277   3.7065482  3.4976263
   4.9542103  3.8555334  4.251109 ]
 [-0.3563648  1.2345141  9.878413   7.293294   6.0024896  4.0416164
   8.694753   3.0735986  2.3821177  7.5754037  2.843015   5.015142
   4.660584   5.5523496  5.0983887]]";0.7302724123001099;0.7302724
11;minmax;umap;16;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'cosine'};"[[-1.9606616  10.795911    9.643409    6.6472626   5.8900304   4.263406
   8.659765    6.0020127   2.533051    8.197676    3.2649395   3.7206342
   5.309529    4.3086834   5.7925873   3.530168  ]
 [11.976514    8.808907    8.702889    7.5094137   7.9772835   2.7631023
   8.402028    5.9078693   3.0618036   7.6420236   2.5382137   4.7398596
   4.856434    4.889385    6.220661    4.337256  ]
 [-0.06384813  0.32350343  9.857544    6.146583    6.6723113   3.9551404
   9.263224    6.4726167   3.150901    8.083433    3.7563248   5.4227004
   4.9671154   4.9394064   5.1185927   4.54921   ]]";0.7431687116622925;0.7431687
12;minmax;umap;17;3;{'n_clusters': 3, 'linkage': 'ward', 'metric': 'euclidean'};"[[12.104836    8.531118    8.643914    7.273947    8.217415    2.6387928
   8.15213     6.1656184   3.043263    7.686861    2.6323268   4.5356984
   4.831588    4.5965376   5.841058    4.113677    5.3630376 ]
 [-2.2091029  10.728383    9.529339    6.6048656   6.02494     4.131579
   8.772665    5.9802456   2.9229274   7.8197904   3.4525974   4.062084
   5.3547764   4.1568613   5.6969194   3.516927    5.1442404 ]
 [-0.51141363  0.7284739   9.867067    7.7684255   6.050923    3.8823278
   9.599336    5.892552    3.1723688   8.145072    2.2729986   6.360391
   5.1005573   4.6547394   5.486287    4.7732263   4.7957125 ]]";0.7411825060844421;0.7411825
13;minmax;umap;18;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'cosine'};"[[12.043387   8.650783   8.797819   7.1658416  7.8476806  2.6694045
   8.21916    3.9354086  2.9332883  8.115023   3.1015377  5.4151325
   5.01786    4.515444   5.4936404  4.242078   5.448499   5.1009545]
 [-2.2722974 10.787156   9.819061   7.0393023  6.1554275  4.3975863
   8.672274   4.2367363  2.976542   7.7569513  3.4996626  6.0495434
   4.598875   4.182567   5.8182745  4.029823   5.2906785  4.0153213]
 [-0.9835471  1.1788484  9.321027   6.450109   5.8700113  3.6164148
   8.408011   4.0158887  2.6943364  7.484657   2.9950542  4.6740613
   5.016492   5.089399   5.4062834  4.004467   4.9628386  3.6629372]]";0.7353803515434265;0.73538035
14;minmax;umap;19;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'manhattan'};"[[11.788394   8.636737   9.034551   7.138576   7.511655   2.685221
   8.353513   5.6292768  3.1418304  8.244776   2.8294413  4.6396956
   5.175683   4.574883   5.6647153  4.250597   5.4627147  4.707983
   4.980469 ]
 [-0.7484947  1.202834   8.649795   7.379302   6.451587   4.9435205
   8.646319   5.9758615  2.5345366  7.672235   3.3896673  4.8602347
   5.257814   4.8482003  5.8782196  3.6655161  4.7602224  6.1225286
   5.2633185]
 [-2.6137614 11.043293   9.389461   6.8655086  6.3366437  4.17702
   9.066019   6.371246   2.6785781  7.973975   3.4529028  3.4517965
   5.305369   4.080967   5.531354   3.8097508  5.1329513  6.15798
   4.4337544]]";0.7360527515411377;0.73605275
15;minmax;umap;20;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'cosine'};"[[12.216937   8.723093   9.296764   7.2336316  7.5603447  2.550305
   8.262456   5.624354   2.933211   8.364625   2.8154743  4.6851254
   4.960026   4.25703    5.670809   4.3294725  5.5078845  5.2663913
   4.8044605  5.188464 ]
 [-2.2384217 10.722521   9.254583   6.6021686  6.13828    4.3944507
   8.895467   6.1872964  2.9955745  8.053138   3.1959753  3.5973392
   5.3645945  4.096446   5.7855835  3.9201438  4.942645   3.7950082
   4.8161273  5.9168706]
 [-0.786365   1.0620246  9.729874   7.0879216  5.911549   4.3034186
   8.462839   5.4653754  2.9272552  8.332582   3.0913413  5.3113685
   5.2083154  5.126785   5.37705    4.237535   4.9861765  4.215366
   5.1220455  6.088241 ]]";0.7372865080833435;0.7372865
16;minmax;umap;21;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'euclidean'};"[[12.199072   8.405625   8.8996525  7.409931   7.7869287  2.842436
   8.258919   4.1747494  3.1010585  8.235388   2.4756103  4.5013704
   4.770733   4.738691   4.2550287  4.3991227  5.237387   5.2460413
   4.74118    5.330649   2.0389752]
 [-1.0714873  1.2923157  9.9072     6.8833694  6.202721   3.5911524
   8.645616   3.915401   2.6038742  7.9783063  3.4108546  5.204881
   4.688173   4.799615   4.639161   4.07875    5.2926707  3.629803
   4.761472   5.766218   1.9509411]
 [-2.3623817 10.837813   9.674494   6.4530587  6.26241    4.4254336
   9.030491   3.9491313  3.1079805  7.885093   3.352903   4.105622
   4.7816567  3.9426327  4.520616   3.9137795  5.3263392  3.720147
   4.596667   5.5735664  1.8098317]]";0.7375360131263733;0.737536
17;minmax;umap;22;3;{'n_clusters': 3, 'linkage': 'single', 'metric': 'euclidean'};"[[11.97516     8.558659    9.202676    7.1312857   7.587456    2.620854
   8.449332    4.1170793   3.4227967   8.353191    2.69157     4.609029
   4.692702    4.571986    3.9983125   4.0359344   5.468952    5.573692
   4.8095636   5.261486    2.4152517   5.2882423 ]
 [-0.34804726 -0.05807003  9.916157    6.984032    6.409779    3.8581922
   8.524818    3.945411    3.0873845   7.7953296   3.2250779   5.0627193
   4.957607    4.8268795   5.0234566   4.1325855   5.0396404   3.7610505
   4.278842    5.88658     2.7482564   5.2467885 ]
 [-2.4606485  10.466612    9.435234    6.9270935   5.8294034   4.276866
   9.01982     3.7948117   2.968627    8.21826     3.373352    4.106012
   4.929203    4.538198    4.1196837   3.965334    5.0279484   4.166683
   4.2468615   5.8394475   1.8397613   5.2737246 ]]";0.7446723580360413;0.74467236
18;minmax;umap;23;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'euclidean'};"[[11.817925    8.57085     9.198813    7.384121    7.7783875   2.871308
   8.293047    4.301834    2.9987988   8.15375     2.9871764   5.5431046
   4.893543    4.494455    5.926601    4.133983    5.361493    5.166476
   4.981863    4.60817     7.9249625   4.688932    3.3316202 ]
 [-2.3816986  10.944718    9.66063     6.828224    6.1751313   4.3816357
   8.982819    3.906844    2.9382153   8.034466    3.3546627   6.2828135
   4.657613    4.122       5.584671    4.1102443   5.0186987   3.8045673
   4.606542    4.4301834   8.11668     4.7880993   3.6780837 ]
 [-0.8440726   0.95161986 10.180035    6.920672    4.9798956   3.9894073
   8.687422    3.7027075   3.073907    7.578081    3.5109808   4.7572665
   4.8340087   5.646111    5.912727    4.445286    5.0522118   4.028244
   3.9251256   4.451757    8.366148    4.5184155   3.6988544 ]]";0.7423498034477234;0.7423498
19;minmax;umap;24;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'cosine'};"[[11.941963    8.576302    8.96868     7.000673    7.656878    2.8155062
   8.517441    4.0134735   3.1316462   8.112402    2.8808327   4.74569
   5.123024    4.4486136   4.187215    4.4313703   5.36452     5.3007607
   4.909049    5.3786564   2.1475348   4.7588944   6.6370716   6.553675  ]
 [-2.4421918  10.606311    9.383223    6.9306107   6.2374806   4.2451706
   9.047972    3.9995546   2.9680161   7.8960414   3.2397952   4.101107
   4.6761236   4.1479006   4.004763    3.9529552   5.0638623   3.7720501
   4.46024     5.8123684   1.5199108   4.6825075   6.6193147   6.778668  ]
 [-0.96352154  1.0667983   8.961634    6.977713    5.694341    3.9955394
   8.600898    3.5174043   2.9529948   8.41841     2.6351595   5.133406
   4.6273293   5.318298    4.461256    4.0866694   4.9278603   4.0302534
   4.366729    6.2192187   1.841562    4.779605    6.468768    7.4247165 ]]";0.7350502610206604;0.73505026
20;robust;umap;15;3;{'n_clusters': 3, 'linkage': 'complete', 'metric': 'euclidean'};"[[11.932206   8.795259   8.424429   3.557032   2.006831   3.405732
   8.275158   8.070774   6.7508006  3.5401075  6.355891   5.636675
   4.2258034  5.952147   5.8789854]
 [-2.522061  10.664442   9.666428   4.1365314  4.1436424  4.2231746
   8.774309   8.691138   7.424377   3.1361532  5.1266646  5.8362465
   4.4542503  6.395287   5.945938 ]
 [-0.7361667  1.2183197  9.5662985  3.5471349  3.5331545  3.5155354
   8.677703   7.821642   6.5507054  3.3395672  6.272204   4.566815
   4.9665413  5.68886    4.983011 ]]";0.739361047744751;0.73936105
21;robust;umap;16;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'euclidean'};"[[12.189976   8.636043   8.945629   6.2617507  8.004011   6.6254854
   8.746116   1.4550519  7.0239196  3.2229593  6.3636727  5.870078
   5.9916253  4.09807    6.0511756  4.6771545]
 [-2.360722  10.992781   9.596332   6.314241   6.354132   5.783339
   8.896256   1.4749372  7.473802   3.4570456  5.5090003  5.0680585
   5.248319   3.5884187  5.772743   4.9506927]
 [-0.5572221  0.6003043  9.396077   6.033145   6.1355963  6.495207
   7.9366293  2.1808538  6.679491   3.861208   5.319703   4.5267615
   5.9844785  3.512873   5.2566605  4.7312226]]";0.7447320222854614;0.744732
22;robust;umap;17;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'manhattan'};"[[12.101096   8.769827   8.719646   6.7219915  8.087819   6.7462
   8.401274   1.796764   6.8426685  6.764548   3.3825977  4.5608273
   5.7261796  3.882799   5.6375875  4.8067737  5.476715 ]
 [-2.5487695 10.80854    9.570244   6.1973786  6.0558014  5.8587737
   8.770051   1.3344458  7.218124   6.8703356  4.413852   4.503438
   5.9315395  3.6580422  6.065199   4.9581275  5.0362134]
 [-0.6707774  1.5888696  9.252391   5.690454   5.9615593  5.8510027
   8.594111   1.5798887  7.211844   7.080625   3.6582193  5.446121
   5.4003544  4.2144947  4.8401165  3.9229805  5.1693106]]";0.7357075810432434;0.7357076
23;robust;umap;18;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'euclidean'};"[[12.055531   8.718599   8.830653   6.352914   8.033351   3.1608987
   8.609156   1.8862048  6.824194   6.902      3.5482552  5.4941244
   5.767226   3.6957858  5.6822987  4.683685   5.1789412  5.188377 ]
 [-2.3782876 10.632891   9.633435   6.3750005  6.3245373  4.3167896
   8.614901   1.6715736  7.3907547  6.541438   4.810876   5.4088635
   5.446697   3.5067976  5.9951615  4.917334   5.1155543  6.513616 ]
 [-1.0291873  1.2317182  9.715775   7.149871   6.4908967  3.9806376
   8.102259   1.7272956  7.419441   5.5268116  3.8290803  4.8340774
   5.405967   4.5321846  4.7437973  4.326244   5.3873954  6.574792 ]]";0.736544132232666;0.73654413
24;robust;umap;19;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'cosine'};"[[12.135367   8.451679   8.780441   6.38596    7.8428154  2.9940917
   8.373836   1.7011652  6.8120522  6.768006   3.799046   5.215453
   4.046066   3.9601185  5.8549023  4.6538634  5.135176   4.8045125
   4.670744 ]
 [-2.3916872 10.7266655  9.572765   6.331911   6.345696   4.461329
   9.091604   1.7207278  7.31534    6.778624   4.981863   5.3982716
   4.2830772  3.4426394  5.491033   4.6428666  4.96631    3.3486042
   4.9346514]
 [-1.0348333  1.1910238 10.312511   6.2748094  6.1791363  4.3780746
   9.292635   0.8609163  6.9923573  6.66981    3.4250646  4.3975015
   4.68314    4.5935545  4.6795     4.698254   5.8269625  3.8808467
   5.427938 ]]";0.7412745356559753;0.74127454
25;robust;umap;20;3;{'n_clusters': 3, 'linkage': 'average', 'metric': 'euclidean'};"[[12.071221    8.596371    8.924301    6.58976     7.8116293   6.3938217
   8.349644    1.5947859   6.6983156   7.05986     3.705859    4.756877
   5.7185483   3.9513097   5.7044034   4.6891055   5.4037385   4.849201
   5.183889    6.040343  ]
 [-2.4133868  10.968788    9.707844    6.06034     6.1481104   5.467806
   8.339645    1.6823246   7.145896    6.216869    4.5231566   4.890729
   6.204279    3.5411563   5.940683    4.851091    5.4542613   6.7057242
   5.361037    5.904707  ]
 [-0.87136155  0.30575946  9.522868    5.2778964   5.8121395   5.833507
   8.12731     2.312736    7.2546473   6.087251    4.485589    4.7901683
   5.687603    3.7897165   4.9146028   4.6842074   5.112965    6.6217065
   5.280061    5.71678   ]]";0.750580906867981;0.7505809
