;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
10;standard;umap;13;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'euclidean'};"[[10.398793    2.147404    7.978179    7.597742    6.572248    6.2387238
   7.238458    5.156088    2.5073538   5.899918    3.6241317   3.5467498
   2.7804916 ]
 [10.17259     0.8594912   8.359832    8.352386    3.9824312   7.039783
   6.860476    6.9228425   2.866242    8.291383    2.1172025   5.8853483
   1.9893961 ]
 [ 6.1234875  -0.3205903   9.380622    7.0769043   3.2580209   6.763296
   7.8359113   6.0619655   3.299162    7.2500544   3.1431346   4.412459
   2.1465673 ]
 [ 8.964202    0.3453358   8.420515    7.5664043   4.4459715   6.78302
   7.145186    5.764625    3.1324267   7.1331344   3.1389422   4.5647964
   2.1892774 ]
 [ 9.216076    0.46762815  7.8278327   8.919617    7.295044    6.1431594
   7.28273     4.6389246   2.5958047   5.532866    3.9503446   3.2213256
   3.426061  ]
 [ 8.167543    1.50927     7.9881587   8.487207    4.196281    6.8668714
   6.646763    7.7348266   2.889183    7.6816325   2.9671726   5.686821
   2.439194  ]]";0.6124568816915247;0.6124568816915247
11;standard;umap;14;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'cosine'};"[[11.439643    1.4784944   7.670404    8.168882    5.909836    3.8020356
   8.619971    5.2088227   6.7968755   4.004245    2.9033525   4.7580476
   2.1160498   5.8873215 ]
 [10.801626    1.0428399   7.574162    8.603124    3.9579446   2.9835725
   7.3422823   5.590712    8.101008    6.6997876   4.5886836   3.734246
   4.5152526   5.4905634 ]
 [ 7.094178    0.02225746  8.617781    7.829746    4.012325    3.1946025
   8.185141    5.584731    7.8735695   5.3845086   4.714166    3.890492
   3.630645    5.8388047 ]
 [ 9.883128    0.6333826   8.087361    9.243809    7.1276712   4.3181577
   7.4811587   5.075823    7.6237216   2.7951806   2.612095    4.582268
   3.1811547   5.6394987 ]
 [ 9.945377    0.21885863  8.173948    7.7868767   4.3597536   2.8556583
   8.484673    5.319028    7.729055    5.092827    3.6464076   4.304648
   3.6004126   5.9100957 ]]";0.5985560729096163;0.5985560729096163
12;minmax;umap;3;4;{'n_clusters': 4, 'linkage': 'ward', 'metric': 'euclidean'};"[[-0.6440981  10.891224    0.91922987]
 [ 5.6483827  10.919447    2.629447  ]
 [ 3.8596644  10.728565   -1.6492637 ]
 [ 2.5981615   9.739835    1.2195647 ]]";0.600385678408327;0.600385678408327
13;minmax;umap;4;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'euclidean'};"[[-0.31518942  8.666875    2.2773304   4.112153  ]
 [-0.79131246  8.3552265  -0.57439387 -0.05441706]
 [ 2.591508   10.62021     1.3405837  -1.6403319 ]
 [ 2.34207     7.198397    2.1438985   5.409034  ]
 [ 0.14600119  9.323718    2.2020695   0.6234921 ]]";0.5891368004035362;0.5891368004035362
14;minmax;umap;5;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'manhattan'};"[[ 0.189026    8.118623    2.178179    0.90199447  1.928059  ]
 [ 5.086629    9.928907    3.143094   -0.76860625  5.978352  ]
 [ 2.3332794  10.207346    0.5852006  -3.1615605   3.4085634 ]
 [ 2.517144   10.369841    2.7195437  -0.3994207   3.3802984 ]
 [ 2.7138758   9.172357    0.20044607 -1.0495197   4.581873  ]
 [ 4.5956717   9.751428    2.1907027  -2.784103    4.617484  ]]";0.5380076980245071;0.5380076980245071
15;minmax;umap;6;4;{'n_clusters': 4, 'linkage': 'ward', 'metric': 'euclidean'};"[[-0.8790687   9.830566    0.37610537  1.4318829   6.5075245   4.8124986 ]
 [ 1.0981631   9.139459    1.2400935   2.4993691   2.2996616   6.323885  ]
 [ 1.8123263  11.231881    2.9058647  -0.16147219  7.4113474   6.6992655 ]
 [ 0.15416263 10.312759    2.5383544   1.4077004   5.1299767   6.4784923 ]]";0.5952319213344356;0.5952319213344356
16;minmax;umap;7;5;{'n_clusters': 5, 'linkage': 'ward', 'metric': 'cosine'};"[[-0.14725819  7.8839374   2.871067    2.2144794   2.659577    2.4547458
   0.6623068 ]
 [-0.8302667   9.701471   -0.23392868  2.2773836   6.3614364   3.0336492
   2.3283951 ]
 [ 2.8331165  10.564244    2.793768    2.1251633   6.775739    4.059976
   3.0598578 ]
 [ 0.29090035  9.819689    2.5063767   1.8136578   5.219506    2.5863428
   2.3171904 ]
 [ 0.82048124  8.943248   -0.11687373  1.3563324   5.62912     4.4327087
   2.7995245 ]]";0.5962456199997115;0.5962456199997115
17;minmax;umap;8;6;{'n_clusters': 6, 'linkage': 'average', 'metric': 'cosine'};"[[10.194905    2.834606    8.046967    7.365291    4.362243    5.986211
   8.4691515   4.1210346 ]
 [ 8.405422    0.05376086 10.194276    6.6964817   6.329139    5.914331
   9.800955    6.7390575 ]
 [ 6.0430865   0.1093488   7.124721    8.273598    5.837321    7.579257
   7.911181    6.4648414 ]
 [ 8.865976    3.7768822   7.0614095   7.930095    3.3506546   7.6908264
  10.319021    3.1275394 ]
 [ 8.774799    0.4050693   7.712851    7.370217    5.533373    6.787056
   8.611723    5.5102196 ]
 [ 9.839122    0.95747334 10.399075    6.51156     5.2802653   5.592015
  10.051487    5.018958  ]]";0.5577879532209035;0.5577879532209035
18;minmax;umap;9;5;{'n_clusters': 5, 'linkage': 'average', 'metric': 'cosine'};"[[10.220005    2.276422    8.920675    7.8152256   3.9592743   5.3626776
   7.6213183   5.3008566   6.4955997 ]
 [10.91631    -0.7602362   7.730562    9.85264     5.5944314   6.118895
   7.751856    2.6409123   4.7509775 ]
 [ 7.402138   -0.3591573   6.0339665   9.168678    7.251274    7.139159
   6.972023    3.6998131   5.6214185 ]
 [ 9.9342575   1.440659   10.504105    6.1750875   5.357316    5.254574
   6.086528    5.0781107   6.287737  ]
 [ 9.528209    0.28565615  7.156406    8.675364    5.405845    6.490318
   6.558043    4.6350555   5.6673765 ]]";0.5634946945640898;0.5634946945640898
19;minmax;umap;10;4;{'n_clusters': 4, 'linkage': 'complete', 'metric': 'euclidean'};"[[ 9.83443     2.2020082   8.070709    8.707313    3.2804444   6.8913264
   9.18571     5.16376     4.668782    3.0383916 ]
 [ 6.786502   -1.384673    6.9745493   9.167133    6.206136    6.587173
   7.403679    4.049365    3.6463287   2.1428978 ]
 [ 9.385072    0.15940349 10.181431    9.486551    5.2070103   5.2317796
   7.5290675   2.929761    4.052506    1.57147   ]
 [ 9.046224   -0.24230412  7.919291    9.632198    5.0706897   6.281411
   7.670395    4.7626324   3.781195    2.2352762 ]]";0.584141461124432;0.584141461124432
