;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
10;standard;umap;13;19;{'min_cluster_size': 50, 'min_samples': 69, 'cluster_selection_epsilon': 0.0100053831937287, 'alpha': 1.2593523498967234, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 0.45759675  2.0582983   7.528541    0.4362154   1.6909242   3.165978
   8.456464    3.0972147   4.172074    8.046009    5.107075    7.78389
   5.7303743 ]
 [-3.8786824  10.722847   10.234278    0.37507766  1.7161505   4.8241515
   7.0449004   2.8963063   4.078648    7.726637    2.602566    7.598311
   6.0376573 ]
 [ 0.21699311 10.377373    5.424638    1.027834    2.155424    4.1720166
   8.552933    3.488437    4.1030784   8.866478    4.7427945   7.554388
   5.439874  ]
 [13.397034    9.223967    6.809021    0.8381722  -1.6724377   6.2712703
   8.73994     3.0937836   4.6901655   8.753194    5.2811384   9.078708
   5.96151   ]
 [12.400588    9.183071    7.1445026   0.79088813  1.4329528   6.877898
   8.68876     3.119278    4.2891827   8.631817    5.2250314   8.649869
   4.672409  ]
 [10.252577    8.7757435   7.2674513   2.3577175   1.229942   -0.40896463
   8.460833    2.810317    3.3190763   7.4067945   4.6953773   8.003618
   5.6859026 ]
 [-3.5795968  10.431341    8.972961    0.4239068   1.9197472   4.2820716
   9.168091    3.369189    4.729254    8.114369    4.2434406   8.631511
   5.6691895 ]
 [-1.2491602   9.990679    5.5637846   1.3101861   1.8987293   3.802311
   9.375175    2.74126     3.9632692   8.157288    5.2176175   7.9172573
   6.0136666 ]
 [-3.5018036  10.207436    7.3768578   0.9106817   1.7565618   3.9594038
  10.227891    3.1403599   4.408812    7.9363394   4.2034197   8.500497
   6.2448225 ]
 [-3.2636929  10.539495    7.608218    0.45277283  2.2448575   4.0323033
   7.62764     3.3030057   4.130994    7.8955617   2.8761168   8.329445
   4.7644534 ]
 [-3.0941489  10.6266365   6.449285    0.73264456  2.1289613   4.0410714
   8.654618    3.1724043   4.1552625   8.2088      3.8151677   7.9546943
   5.6306386 ]
 [-4.0240736  10.568018    7.422848    0.5593425   2.023674    4.0690236
   8.938404    3.301191    4.447997    8.028129    3.4890363   8.349163
   5.679353  ]
 [11.006982    9.240051    6.8463845   0.23350404  3.8586535   3.8913481
   8.469513    2.148008    3.7141614   8.297027    4.9390664   7.835146
   4.9375644 ]
 [11.052822    8.93373     7.2141914   1.104999    2.5494707   4.3247256
   9.146765    2.0570195   3.4690557   7.904925    4.830865    8.858111
   4.3283167 ]
 [11.221506    9.116771    6.477107    2.196378   -0.6248648   3.340739
   8.110814    3.7818303   4.7718134   7.9964914   4.7510204   8.442819
   5.9656706 ]
 [12.518566    9.122206    6.572088    1.7893305  -1.9083947   4.5932755
   8.143072    4.032134    5.064749    8.39141     4.9241486   8.468535
   6.2470393 ]
 [11.626299    9.216243    6.8356586   1.3839144   0.33507255  4.793447
   8.829567    2.527429    4.025752    8.173002    4.9737997   9.172798
   5.3047767 ]
 [11.541086    8.813077    7.3164206   2.6641786  -0.46303403  1.0161037
   8.455618    3.044293    3.7416608   7.439944    4.6473913   8.622191
   5.997454  ]
 [12.136893    9.093827    6.375023    2.4993517  -1.8363007   2.359314
   8.2662945   3.6634316   5.018262    7.870814    4.831039    9.259357
   6.6539865 ]]";0.5972653815620824;0.6304468
11;minmax;umap;3;25;{'min_cluster_size': 50, 'min_samples': 43, 'cluster_selection_epsilon': 0.01771906456408134, 'alpha': 0.6982948079823209, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-1.6901047  -0.04564875  9.384801  ]
 [-4.2389235  10.973412    4.173114  ]
 [ 0.3444294  13.457708   11.183889  ]
 [11.508392    6.7871013   5.658685  ]
 [ 1.8234341  11.93401     9.266975  ]
 [-0.03071866 10.665747   10.263454  ]
 [-2.1261814   9.320665    9.535085  ]
 [-4.0286436  10.237576    6.7925935 ]
 [-3.038793    9.90141     8.733996  ]
 [10.296929    5.7733207   9.859594  ]
 [-1.7307435  11.954443    6.9533386 ]
 [15.480068   11.536369   11.665475  ]
 [-2.0701692   9.134937    7.3012223 ]
 [-1.3093079  10.434572    7.8785677 ]
 [13.549352    8.62795    12.214394  ]
 [12.796933    7.5862465  12.887723  ]
 [12.850188    8.391557    6.681513  ]
 [14.086454    7.864983    6.784035  ]
 [15.029901   10.954633   10.1772585 ]
 [14.032171   10.148551    9.179537  ]
 [11.802904    5.779946   10.5076    ]
 [15.512817    9.461785    7.398411  ]
 [15.240229    8.491039    7.635547  ]
 [13.312992    8.105153   11.053004  ]
 [14.720396    7.8989477   9.712558  ]]";0.6432590103149414;0.67006147
12;minmax;umap;4;26;{'min_cluster_size': 50, 'min_samples': 38, 'cluster_selection_epsilon': 0.3273388565590281, 'alpha': 1.2550914729288372, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-1.3685625  0.1969578  8.120964   6.837763 ]
 [-3.003844  12.043163   8.734766  10.36142  ]
 [10.107139   9.205662   6.297518   3.5221608]
 [ 9.440727   8.218772  10.444734   7.1917653]
 [-4.3852797 10.991877  10.157431   8.237097 ]
 [-0.3655227 12.003456   9.297927   2.3581178]
 [ 0.6309693 11.067508   9.299438   4.037572 ]
 [-2.2625177  9.845866  10.540083   5.223982 ]
 [-1.0978398 10.032095  10.147187   4.917761 ]
 [-2.6247885 13.783892   9.559572   7.0664887]
 [-3.948181  10.647581  10.372929   6.3247023]
 [-2.723755  12.203138  10.420352   6.1544986]
 [-3.4331212 12.009435  11.492697   6.8481135]
 [16.283865  10.63847   10.13671    7.7574186]
 [12.958518  10.18761   10.723078  10.686709 ]
 [13.327401  10.977071   9.985374   9.05801  ]
 [11.1326685  9.0575485 10.186741   8.980847 ]
 [15.493927   9.809619   9.290593   7.060985 ]
 [13.878181   9.220953   8.948621   6.1619253]
 [12.094377  10.354719   6.936883   4.2923555]
 [12.319564   9.773594   6.116461   5.0742054]
 [ 9.838769   9.717408   9.312021   8.2155485]
 [14.678819   8.564546   6.4324865  5.285901 ]
 [13.478816   9.778543   6.1076283  5.754538 ]
 [13.217254  10.852347   7.595391   7.3391156]
 [12.009204  10.234459   9.516189   7.9870358]]";0.6348098699863141;0.66020226
13;minmax;umap;5;17;{'min_cluster_size': 50, 'min_samples': 72, 'cluster_selection_epsilon': 0.015309432087754492, 'alpha': 0.5069844686317347, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.19996612 -0.39584962 10.008465    7.808163    5.1020417 ]
 [-3.016136   11.506141    9.085066   11.69835     4.719632  ]
 [ 0.4360248  11.122749    9.229064    5.3907876   6.4255686 ]
 [-1.4297658   9.863339    9.898703    5.9059057   6.211955  ]
 [12.438755    9.421318   10.299233    8.065181   11.0124035 ]
 [-2.6062958  12.678247    9.039878    8.934262    5.6975956 ]
 [11.883277    8.671715   10.836096    9.745039    8.491359  ]
 [-4.033442   10.672494   10.064088    9.676002    5.7831063 ]
 [-4.000389   10.631944   10.503737    7.5083494   5.675871  ]
 [-3.8214226  10.783047    8.971512    7.875667    4.917415  ]
 [11.890431    7.8759866   8.572534    6.5075574  10.40008   ]
 [11.089667    9.857029   10.49589     7.8650928   4.8834386 ]
 [11.447487    9.906386    6.672391    4.66361     4.342065  ]
 [12.092859   10.320396    6.798795    4.8116703   6.5321894 ]
 [12.942998    7.9209776   6.9709873   4.942017    9.1947155 ]
 [12.80129     9.969946    7.8393946   7.0520267   8.504415  ]
 [11.692956    9.689829    9.322266    7.877504    7.748971  ]]";0.6301967957440544;0.6695841
14;minmax;umap;6;20;{'min_cluster_size': 50, 'min_samples': 67, 'cluster_selection_epsilon': 0.27181369378134357, 'alpha': 1.985629378542376, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-0.782294    1.3711634   9.088939    5.9592013   6.559884    5.716097  ]
 [-1.9355447  12.680519    8.107296   11.039716    5.8776903   6.0667725 ]
 [11.664925    8.03438     8.739388    6.8189077   4.6023183  10.897317  ]
 [12.466592    8.512129    8.675497    7.5053387  11.493678    6.182463  ]
 [10.967376    7.922247   10.138825    7.613538    4.592821    5.4499006 ]
 [11.953095    8.104139    8.981754    7.502298    8.936612    3.4957244 ]
 [-0.45913246 11.543255    9.459895    4.320243    6.2168097   6.424038  ]
 [-1.4098239  10.245006    9.730889    5.652048    6.122483    5.0190535 ]
 [-3.8502488  11.69586     8.946921    9.252264    4.744437    4.8212333 ]
 [-3.7938855  11.2340145   9.691889    7.5464206   5.372036    4.200173  ]
 [-4.0288124  12.489369    8.701895    7.5486794   5.347579    4.8541975 ]
 [-3.182208   13.268613    8.342576    7.5576878   5.7509484   6.1880116 ]
 [11.413299    9.471586    8.4599285   6.5961447   8.201461    8.233143  ]
 [12.504449    9.3203745   8.664288    6.486381   10.291309    7.667048  ]
 [11.9409895   7.5645413   8.03807     7.009443    7.094844   10.529545  ]
 [11.450534    8.540755    9.0203285   7.3020244   6.3267674   5.028243  ]
 [12.359024    8.216384    7.2091517   7.475008    7.9689984   9.869191  ]
 [11.981879    9.290357    7.994703    7.306429    9.209044    9.540309  ]
 [11.996847    7.55094     7.790318    7.9675107   8.479537    7.800197  ]
 [11.094881    7.890946    8.804226    7.564918    7.746645    6.137027  ]]";0.6455641686916351;0.67954123
15;minmax;umap;7;18;{'min_cluster_size': 59, 'min_samples': 75, 'cluster_selection_epsilon': 0.34859068757729994, 'alpha': 1.8053294231037131, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.7482311  -0.80448323  9.87892     5.52735     5.625308    6.447385
   0.17757598]
 [-3.8306375  10.565227    8.367489    9.614322    6.827574    5.188691
   3.2283666 ]
 [11.123674    8.93024     8.323219    7.249073    4.345841   10.434085
   1.0424007 ]
 [12.094811    8.102938    9.468083    7.7036657   7.935544    3.878289
   1.4085015 ]
 [10.846563    8.257265    9.973238    7.619387    3.9063566   5.9742613
   1.6237453 ]
 [ 0.6139654  11.132553    9.106975    5.4143395   5.8051686   6.705038
   1.732944  ]
 [12.621205    8.01039     9.267105    7.7583265  11.017269    5.7965045
   1.7141441 ]
 [-0.74468225 10.897007    9.397048    5.531446    6.153462    6.0084023
   0.38360152]
 [-3.1095476  12.479816    8.817206    6.884968    5.741676    5.4455276
   2.6369572 ]
 [-4.0135098  11.449682    8.9224205   8.866572    6.6976943   6.0696173
   0.9487502 ]
 [-3.38963    11.795457    8.662172    7.517101    6.0043902   5.7423625
  -0.30270913]
 [-2.8550236  11.584705    8.814557    6.540346    6.4822683   5.066178
   1.3090014 ]
 [12.089126    8.822224    8.366238    6.443007    8.348624    7.8140554
   1.670484  ]
 [10.88034     7.6931357   9.659055    8.332449    5.5489674   5.454395
   0.7635504 ]
 [11.930171    8.744989    8.611437    7.770959    6.307462    9.988143
   0.58320516]
 [11.942549    7.83303     7.898491    7.018784    9.227168    9.519097
   1.8045307 ]
 [11.523825    8.1237      9.313919    8.006283    7.2466054   6.0431294
   1.1158473 ]
 [12.401998    7.6102867   8.222584    8.467731    7.9913616   7.261838
   0.41145694]]";0.6220984525150722;0.6586925
16;minmax;umap;8;18;{'min_cluster_size': 51, 'min_samples': 72, 'cluster_selection_epsilon': 0.9857707460574964, 'alpha': 1.3320795034324282, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.79797965  0.0342268   8.097278    6.5823183   6.530957    7.545485
   1.3556464   6.0570908 ]
 [-3.075851   10.885749    9.967828   10.42941     5.472177    5.706324
   2.478342    6.8871417 ]
 [12.846456    7.6389956   8.401235    8.3050375  11.155333    5.865368
   1.6363778   5.906148  ]
 [-0.7703693  10.038014    9.769563    5.873507    6.106347    5.7494097
  -0.17616262  5.9808793 ]
 [ 0.6554103  10.448656    9.675839    4.6142      6.3191576   5.9717455
   1.2116265   6.5798798 ]
 [-3.3766153  11.43829    10.393906    7.2948728   5.8698373   5.958159
  -0.5658873   6.3969593 ]
 [-3.9742541  11.703137    9.976259    8.928207    6.176485    5.784411
   0.76953954  6.3163886 ]
 [-3.7419896  11.144485    9.779139    7.0639124   5.9246287   4.971068
   0.31665263  7.4197407 ]
 [-3.7303686  11.096641    9.911461    7.3518105   5.53403     5.7724147
   2.2770352   7.0143404 ]
 [10.170884    8.239895    9.551746    7.3638325   4.7699      5.102236
   1.0749991   5.382678  ]
 [10.892244    9.336358    7.926457    7.180281    4.888258   10.267561
   0.91732836  4.7333593 ]
 [13.242969    8.07281     8.115174    7.973398    9.766217    7.376256
   1.9984691   6.4702353 ]
 [12.555485    8.358165    8.396638    7.397691    8.274378    7.8244953
   2.0165741   6.2056866 ]
 [12.148016    8.344887    8.509114    8.180517    8.355882    3.4186664
   1.5492034   5.290628  ]
 [11.640851    8.264409    7.236543    7.518815    6.8074393   9.809899
   1.3164728   4.8063107 ]
 [11.93142     8.007343    6.805754    7.7564893   7.9433293   9.308619
   1.2519217   4.6444154 ]
 [11.671844    8.080675    7.4074383   8.0599575   8.523954    7.2098594
   0.8225333   4.51895   ]
 [11.278589    8.36508     8.41759     7.6860623   7.7410913   5.657694
   1.1531088   5.0374966 ]]";0.6573251518938277;0.69599134
17;minmax;umap;9;27;{'min_cluster_size': 50, 'min_samples': 40, 'cluster_selection_epsilon': 0.18788537576914324, 'alpha': 1.0912816076390914, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-0.07061224  0.24028131  9.124831    5.5343876   6.551663    6.283446
   2.223668    3.8050041   3.2328029 ]
 [-3.6368213  10.652333   11.211515   10.704277    4.939053    5.71127
   3.5467305   4.3452563   2.317702  ]
 [11.19872     8.428313    7.9031444   7.0181932   4.759962   10.3799305
   1.3193895   4.0870304   1.7091044 ]
 [-0.65419126 11.128347    9.915795    3.0951266   5.996985    7.219033
   2.7757008   3.6695054   2.8651195 ]
 [11.4190035   8.520148    9.364446    7.2649684   4.317056    5.7662992
   1.4285856   4.076721    1.6890502 ]
 [-0.82425493 11.477751   10.041288    5.2160115   5.895483    6.742263
   2.5461075   3.147414    2.3465254 ]
 [13.143878    8.664462    9.387748    7.482119   11.266408    6.695911
   1.4209146   3.4701078   4.194908  ]
 [-3.39108    11.28051    10.120739    9.520362    5.9500256   5.507349
   0.977144    3.2698846   3.108875  ]
 [-0.9586895  10.675919    9.813482    5.3480163   6.2592173   6.2140493
   0.9090278   3.7376156   2.8823552 ]
 [-1.7998612  10.769782    9.721907    6.245169    6.062053    5.948331
  -0.08273551  3.8042376   2.913541  ]
 [12.162314    8.708418    9.14854     7.5528693   8.283923    4.011455
   1.6904529   4.5070996   2.9337454 ]
 [-3.0443156  11.554197    9.984788    7.821858    5.7608943   5.9860525
  -0.08545808  3.4505565   2.9779239 ]
 [-2.8030322  11.658875   10.500736    6.512194    5.8289843   6.1676807
   1.8464643   3.0231473   2.6591914 ]
 [-3.7599168  11.720037   10.5504055   7.9129815   5.5725465   5.851471
   1.3440808   3.0400193   2.7843115 ]
 [-2.6499147  12.289391   10.297933    7.5158787   5.4156113   6.745663
   2.597911    2.6520534   2.6121182 ]
 [-3.3353832  11.596897   10.267958    7.60806     5.5852885   6.454962
   3.1622992   2.5178216   2.6446562 ]
 [12.000479    8.497291    9.411895    7.806326    9.149549    5.090329
   1.3757056   4.321834    2.3697233 ]
 [12.087459    8.798257    8.328612    7.142979    8.630058    7.8604183
   1.7252772   3.8232086   3.884461  ]
 [12.795474    8.75329     8.752997    7.2862864   9.983854    7.4990444
   1.5970986   3.6302295   4.144001  ]
 [11.878133    8.585308    8.038274    7.338488    6.782168   10.012356
   1.2922573   4.3520436   1.4756659 ]
 [11.545002    8.797204    9.163489    7.1823096   6.4236155   4.7131515
   1.7409426   4.10183     2.5980818 ]
 [11.037871    8.460497    8.710946    7.83034     6.0757613   5.167674
   1.6525472   4.3622327   1.3406352 ]
 [12.324834    8.17033     6.915533    7.9625115   8.001641    9.352435
   1.3311114   4.773054    2.5951989 ]
 [12.15225     8.337583    7.36987     7.285084    9.297642    9.440317
   1.3590063   4.628448    4.0147514 ]
 [12.143632    8.256193    6.6319723   7.3975754   8.67024    10.04846
   1.4506193   4.5947533   4.1260552 ]
 [12.323654    8.208643    7.4905977   8.434463    8.472087    6.980849
   1.4996814   4.7868876   2.0894265 ]
 [11.278625    8.58981     8.562047    7.7155313   8.475933    5.9477
   1.5353074   4.54469     2.212021  ]]";0.6417891890914352;0.6664734
18;minmax;umap;10;19;{'min_cluster_size': 56, 'min_samples': 64, 'cluster_selection_epsilon': 0.17602385376026267, 'alpha': 1.4978346729555831, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.586288    2.4969614   9.208943    6.265767    5.4171977   3.3312285
   8.460445    5.2736907   2.7222986   8.152096  ]
 [-2.6941426  11.652783    8.382883   10.362338    5.485971    4.9466114
   6.9850535   6.3981137   2.6536593   7.5411377 ]
 [10.923644    8.482221    8.282552    6.4960637   4.329337    0.14674842
   8.873242    5.5575294   2.3722987   7.102399  ]
 [10.807733    8.269267    9.113938    6.6508493   5.023521    4.7890987
   7.8789697   5.3170567   2.5687845   7.7219505 ]
 [13.253555    8.673969    9.242063    8.123864   10.755275    3.868561
   8.284651    5.2867985   3.545591    9.1986475 ]
 [12.162857    8.6704235   9.743897    7.9725595   8.501672    6.446988
   8.289621    4.9498405   3.4635835   8.147851  ]
 [ 0.7753077  10.778357    9.202846    4.5486674   6.0560365   3.9218535
   8.670174    6.72358     2.9523277   8.24853   ]
 [-0.888526   10.25219     9.617265    5.6620216   5.9029756   4.576361
  10.001104    6.334435    2.957894    8.558384  ]
 [-3.48387    12.0236845   9.078529    8.84904     5.9918633   5.6121573
   9.126879    6.575796    3.1417468   8.704543  ]
 [-3.2326465  12.1825075   8.677552    6.810052    5.6336436   5.04077
   7.529264    7.078094    2.3336866   7.692383  ]
 [-3.1679785  11.763438    9.812008    7.206458    5.889235    5.107282
  10.325008    6.591247    2.758406    8.603483  ]
 [-2.884415   12.027102    9.17015     7.1904464   5.311666    6.2623434
   9.543274    6.169972    2.343888    8.017583  ]
 [11.773869    8.214878    8.156055    7.24377     6.9721293  -0.22077602
   8.517999    5.1831245   2.3090262   7.6017556 ]
 [13.076972    8.390886    9.332862    7.212622    9.775093    2.3215046
   8.543756    6.29761     4.051372    8.564834  ]
 [11.978454    8.699592    9.099641    6.86413     8.013147    1.826663
   8.685086    6.1104865   3.904369    7.9164824 ]
 [12.608778    8.496996    7.8231      7.808441    7.8917646   0.24704048
   8.911856    5.1249814   3.0275059   7.435499  ]
 [12.770578    8.762424    8.18627     7.4851804   8.41318     0.16302152
   9.075065    5.5615487   4.0962653   7.5870233 ]
 [12.641203    8.552966    7.9208055   8.381627    8.346679    2.5618804
   8.65437     4.88235     2.4893796   7.6522965 ]
 [11.488842    8.613578    9.063072    7.5609155   7.5806513   4.0568314
   8.403798    5.031561    2.6153102   8.230995  ]]";0.6401888571287456;0.6757549
19;minmax;umap;11;19;{'min_cluster_size': 59, 'min_samples': 65, 'cluster_selection_epsilon': 0.2200110796745408, 'alpha': 1.6848580118689658, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.5122868   0.65305674  9.106007    6.274842    6.5997076   3.8008397
   8.855379    4.8766727   2.6464903   7.9544826   3.3634934 ]
 [-3.3753862  10.496108    9.262136   10.495707    4.5496197   4.2120023
   6.984145    4.5748      2.4606073   8.314636    4.4905457 ]
 [10.998144    8.833013    9.597648    7.31723     4.2364793   4.7544966
   8.141962    3.5615137   1.7978686   7.857027    3.1037164 ]
 [11.189403    9.070835    8.307172    6.918216    4.7226496  -0.17927966
   8.339592    4.181311    1.5135593   6.8832326   3.223167  ]
 [12.793748    7.9889483   9.375567    7.845572   10.572387    4.4776654
   8.570025    3.3853486   2.8083386   8.818795    2.6238813 ]
 [12.454875    8.312381    9.465837    7.6917453   8.394075    6.415659
   8.583154    3.9590178   3.498194    8.125261    2.8260634 ]
 [ 0.2130563  10.887101    9.488627    4.632573    6.5037904   3.863229
   8.178907    3.7141507   3.0196526   8.106554    3.8271475 ]
 [-0.46096435 10.142663    9.61785     5.643665    6.450625    3.8445852
   9.3461075   4.25772     2.856446    8.0312605   3.492607  ]
 [-3.9035676  10.850848    9.578082    9.204618    6.249111    4.167639
   9.1442995   4.4273314   2.5465589   8.158665    3.7456408 ]
 [-2.7977443  12.187776    9.318329    7.216796    6.355929    4.5996933
   7.949945    4.0813804   2.7000148   7.9851494   4.6551046 ]
 [-2.7352433  11.040778    9.819953    6.3700027   6.1394587   4.2663183
   8.616186    4.209627    2.9887125   8.055936    4.203731  ]
 [-3.3923998  10.4630575   9.4746      7.7968845   6.4384437   4.224297
  10.435323    4.6272273   2.56694     8.294186    3.6708694 ]
 [10.967275    9.105376    8.9524145   7.7049513   5.9403734   4.927269
   8.578703    3.4273727   1.5495793   7.489811    2.4377136 ]
 [11.5670595   9.036735    8.688838    6.919071    8.102406    2.007492
   8.377513    4.0959816   3.4565692   7.4079375   3.089252  ]
 [12.34468     8.726014    8.160155    7.1366377   7.1018996  -0.1865838
   8.53389     3.9594643   1.5810413   6.9774327   2.6801698 ]
 [12.316493    8.583444    7.5942664   7.5311837   7.992584    0.48102412
   8.459817    4.1830096   2.2754142   6.6265926   2.1871598 ]
 [11.938125    8.686674    7.9075212   7.1793356   8.7698345   0.21999109
   8.315501    4.047808    3.6241279   6.8848014   1.9113337 ]
 [11.704241    8.606366    9.14181     7.458267    7.4492893   4.031673
   8.561605    3.5537858   2.2436228   7.8556623   2.5832653 ]
 [12.37861     8.456661    8.049185    7.8334413   8.367114    2.5071094
   8.549016    3.97524     1.9782137   7.17382     2.1257384 ]]";0.6438257066827072;0.6795938
20;minmax;umap;12;23;{'min_cluster_size': 50, 'min_samples': 49, 'cluster_selection_epsilon': 0.2301952306802197, 'alpha': 0.7827352246028123, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.93576866  0.96488595  9.460476    7.162747    4.9353437   3.6651695
   9.218589    4.1408587   2.666809    8.880064    3.2400873   5.3000717 ]
 [-2.982424   11.116734    8.665619   10.102793    5.0078363   5.3821754
   7.314551    4.4729285   1.8276632   6.966761    3.950261    3.14766   ]
 [11.503222    8.597185    9.648251    7.176333    4.098235    4.761985
   8.19179     3.744869    1.579127    8.014343    3.049666    4.502754  ]
 [-0.7109138  10.013111    9.923778    2.9576387   6.509772    5.0656886
   7.4734087   3.51378     2.905199    8.301396    3.4664865   3.9160044 ]
 [ 0.39821368  9.996881    9.488153    4.218558    6.4692206   4.05141
   8.099766    4.021792    3.0278544   8.15736     3.1460364   4.206984  ]
 [-1.7181125  10.25942     9.725905    6.0195227   6.246089    4.273426
  10.28809     4.3128424   2.9986992   8.28151     2.7519178   5.0700736 ]
 [10.668482    8.852615    8.153785    7.139613    4.6107693  -0.772796
   8.205475    4.484898    2.4842768   6.951246    2.5907195   4.4317203 ]
 [-3.101836   10.951314    9.85216     7.226698    6.209996    4.0175314
  10.370311    4.27421     3.0710888   8.388741    2.9010918   4.1567793 ]
 [-3.8299472  11.1510935   9.566494    8.785075    6.0649996   4.1207075
   9.14009     4.143518    2.9856255   8.0182295   3.084723    4.217641  ]
 [-3.0062876  11.148355    9.48874     6.779863    6.0460734   4.1858554
   8.43817     3.9338503   2.7742147   8.042369    3.638401    2.2050083 ]
 [-2.7605968  10.629842    9.413454    6.100101    6.106618    4.6006694
   8.760663    4.0107827   2.7538922   8.105686    3.2490518   3.4842348 ]
 [-3.475242   11.348284    9.353316    7.236533    5.987784    5.3034105
   9.65813     4.1930203   2.4836266   8.022254    2.5549028   3.8319442 ]
 [12.919332    8.102201    9.659029    7.763128   10.683539    4.1904516
   8.220649    3.9829965   2.872911    9.083749    2.8663316   4.5729394 ]
 [12.192284    8.619548    9.23653     7.858859    8.046142    5.826023
   8.515882    4.3292065   3.2242393   8.352488    2.5816348   4.7283144 ]
 [12.206149    8.336606    9.243357    7.841084    8.849441    4.712467
   8.276337    4.0850415   2.5340736   8.565728    2.5827641   4.7135158 ]
 [11.755381    8.88546     9.008278    6.955376    8.311359    1.9101847
   8.412631    4.3176117   4.076162    8.229261    2.923699    4.3252983 ]
 [12.374897    8.638069    8.733121    7.3325906   9.565152    2.074874
   8.208255    4.4245615   4.1541653   8.233132    2.8168142   4.300496  ]
 [11.44556     8.927772    9.104217    7.35725     6.203759    5.1275096
   8.4034      4.0165396   2.8672621   8.093342    3.0193105   4.735534  ]
 [11.404679    8.654849    8.304906    7.347457    6.4378433  -0.15509346
   8.232904    4.1529403   2.11017     7.737509    2.6038656   4.4920115 ]
 [12.20935     8.466488    7.5353847   7.8344445   8.004263    0.32128298
   8.026907    4.6852603   2.8962588   7.390829    2.322524    4.404714  ]
 [12.01609     8.732395    7.752573    7.306679    8.662191   -0.10220192
   7.9929066   5.146929    3.8049924   7.3402233   2.0225265   4.213361  ]
 [12.318681    8.25873     7.987526    8.099604    8.2342825   2.4125519
   8.088346    4.192681    2.2985475   7.8877134   2.5044837   4.5796385 ]
 [11.532878    8.549136    9.1009035   7.6275873   7.4259386   3.9419167
   8.353607    4.131995    2.3976088   8.192371    2.3516886   4.728744  ]]";0.6272684128388115;0.6557806
