cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;ACCOMMODATION;1
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;AIR ACTIVITIES;3
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;ANIMALS;25
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;COMMERCE FACILITIES;1
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;HERITAGE AND CULTURE;300
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;LANDFORMS;3
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;NOT VALID;20
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;PLANTS;56
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;ROADS;1
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;TOWNS AND VILLAGES;4
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;TRACKS AND TRAILS;3
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;VEGETATION AND HABITATS;34
-1;453;HERITAGE AND CULTURE;66.22516556291392;0.6622516556291391;1.7734095170106776;VEHICLE;2
0;50;ANIMALS;78.0;0.78;1.1539518995301654;ANIMALS;39
0;50;ANIMALS;78.0;0.78;1.1539518995301654;LANDFORMS;1
0;50;ANIMALS;78.0;0.78;1.1539518995301654;NOT VALID;2
0;50;ANIMALS;78.0;0.78;1.1539518995301654;PLANTS;3
0;50;ANIMALS;78.0;0.78;1.1539518995301654;VEGETATION AND HABITATS;5
1;24;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;24
2;8;HERITAGE AND CULTURE;87.5;0.875;0.5435644431995964;HERITAGE AND CULTURE;7
2;8;HERITAGE AND CULTURE;87.5;0.875;0.5435644431995964;NOT VALID;1
3;15;VEHICLE;100.0;1.0;0.0;VEHICLE;15
4;20;VEHICLE;100.0;1.0;0.0;VEHICLE;20
5;7;HERITAGE AND CULTURE;71.42857142857143;0.7142857142857143;0.8631205685666311;HERITAGE AND CULTURE;5
5;7;HERITAGE AND CULTURE;71.42857142857143;0.7142857142857143;0.8631205685666311;NOT VALID;2
6;8;ANIMALS;75.0;0.75;0.8112781244591328;ANIMALS;6
6;8;ANIMALS;75.0;0.75;0.8112781244591328;NOT VALID;2
7;8;ANIMALS;50.0;0.5;1.4056390622295665;ANIMALS;4
7;8;ANIMALS;50.0;0.5;1.4056390622295665;LANDFORMS;1
7;8;ANIMALS;50.0;0.5;1.4056390622295665;VEGETATION AND HABITATS;3
8;9;ANIMALS;66.66666666666666;0.6666666666666666;1.4466166676282084;ANIMALS;6
8;9;ANIMALS;66.66666666666666;0.6666666666666666;1.4466166676282084;HERITAGE AND CULTURE;1
8;9;ANIMALS;66.66666666666666;0.6666666666666666;1.4466166676282084;NOT VALID;1
8;9;ANIMALS;66.66666666666666;0.6666666666666666;1.4466166676282084;VEGETATION AND HABITATS;1
