cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;ACCOMMODATION;14
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;AIR ACTIVITIES;2
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;ANIMALS;566
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;BRIDGES;18
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;COMMERCE FACILITIES;50
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;CULTURAL ECOSYSTEM SERVICES AND CULTURAL NATURE CONTRIBUTIONS TO PEOPLE;2
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;DAM;1
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;HERITAGE AND CULTURE;591
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;LANDFORMS;183
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;LIGHTHOUSE;2
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;NOT VALID;164
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;OTHER ABIOTIC FEATURES;3
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;PLANTS;100
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;ROADS;2
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;SHELTER;4
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;SPIRITUAL OR SYMBOLIC AND RELATED CONNOTATIONS;2
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;TOWNS AND VILLAGES;73
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;TRACKS AND TRAILS;41
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;VEGETATION AND HABITATS;267
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;VEHICLE;30
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;WATER ACTIVITIES;1
-1;2117;HERITAGE AND CULTURE;27.916863486065186;0.27916863486065185;2.891046971413982;WINTER ACTIVITIES;1
0;30;AIR ACTIVITIES;73.33333333333333;0.7333333333333333;1.119648241796936;AIR ACTIVITIES;22
0;30;AIR ACTIVITIES;73.33333333333333;0.7333333333333333;1.119648241796936;ANIMALS;1
0;30;AIR ACTIVITIES;73.33333333333333;0.7333333333333333;1.119648241796936;NOT VALID;1
0;30;AIR ACTIVITIES;73.33333333333333;0.7333333333333333;1.119648241796936;VEHICLE;6
1;37;VEHICLE;78.37837837837837;0.7837837837837838;0.8707254382477926;AIR ACTIVITIES;7
1;37;VEHICLE;78.37837837837837;0.7837837837837838;0.8707254382477926;NOT VALID;1
1;37;VEHICLE;78.37837837837837;0.7837837837837838;0.8707254382477926;VEHICLE;29
2;35;VEHICLE;100.0;1.0;0.0;VEHICLE;35
3;24;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.785235442391543;HERITAGE AND CULTURE;20
3;24;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.785235442391543;LANDFORMS;3
3;24;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.785235442391543;VEGETATION AND HABITATS;1
4;49;ANIMALS;100.0;1.0;0.0;ANIMALS;49
5;107;ANIMALS;100.0;1.0;0.0;ANIMALS;107
6;66;ANIMALS;100.0;1.0;0.0;ANIMALS;66
7;68;ANIMALS;100.0;1.0;0.0;ANIMALS;68
8;35;HERITAGE AND CULTURE;48.57142857142857;0.4857142857142857;1.1586048283017796;COMMERCE FACILITIES;1
8;35;HERITAGE AND CULTURE;48.57142857142857;0.4857142857142857;1.1586048283017796;HERITAGE AND CULTURE;17
8;35;HERITAGE AND CULTURE;48.57142857142857;0.4857142857142857;1.1586048283017796;NOT VALID;17
9;28;ANIMALS;100.0;1.0;0.0;ANIMALS;28
10;29;ANIMALS;100.0;1.0;0.0;ANIMALS;29
