cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;ACCOMMODATION;4
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;AIR ACTIVITIES;1
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;ANIMALS;1
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;BRIDGES;2
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;COMMERCE FACILITIES;1
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;HERITAGE AND CULTURE;1279
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;LANDFORMS;42
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;NOT VALID;28
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;PLANTS;8
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;ROADS;28
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;TOWNS AND VILLAGES;18
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;TRACKS AND TRAILS;3
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;VEGETATION AND HABITATS;132
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;VEHICLE;12
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;WATER ACTIVITIES;2
0;1562;HERITAGE AND CULTURE;81.88220230473752;0.8188220230473752;1.1439506839142952;WIND FARM;1
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;ANIMALS;165
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;HERITAGE AND CULTURE;1
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;NOT VALID;98
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;PLANTS;53
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;VEGETATION AND HABITATS;37
1;355;ANIMALS;46.478873239436616;0.4647887323943662;1.8237476406062119;VEHICLE;1
2;210;ANIMALS;61.904761904761905;0.6190476190476191;1.587538904374474;ANIMALS;130
2;210;ANIMALS;61.904761904761905;0.6190476190476191;1.587538904374474;HERITAGE AND CULTURE;2
2;210;ANIMALS;61.904761904761905;0.6190476190476191;1.587538904374474;NOT VALID;25
2;210;ANIMALS;61.904761904761905;0.6190476190476191;1.587538904374474;PLANTS;17
2;210;ANIMALS;61.904761904761905;0.6190476190476191;1.587538904374474;VEGETATION AND HABITATS;36
