cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;AIR ACTIVITIES;1
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;ANIMALS;31
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;COMMERCE FACILITIES;1
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;HERITAGE AND CULTURE;305
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;LANDFORMS;2
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;NOT VALID;23
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;PLANTS;44
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;ROADS;2
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;TOWNS AND VILLAGES;1
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;TRACKS AND TRAILS;3
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;VEGETATION AND HABITATS;45
-1;459;HERITAGE AND CULTURE;66.4488017429194;0.664488017429194;1.716450048063764;VEHICLE;1
0;24;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;24
1;26;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;26
2;15;HERITAGE AND CULTURE;86.66666666666667;0.8666666666666667;0.5665095065529053;HERITAGE AND CULTURE;13
2;15;HERITAGE AND CULTURE;86.66666666666667;0.8666666666666667;0.5665095065529053;NOT VALID;2
3;8;HERITAGE AND CULTURE;87.5;0.875;0.5435644431995964;HERITAGE AND CULTURE;7
3;8;HERITAGE AND CULTURE;87.5;0.875;0.5435644431995964;NOT VALID;1
